0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
0.000,0.000
5.118,7.125
5.118,7.125
5.118,7.125
5.118,7.125
5.118,7.125
5.128,7.120
5.128,7.120
5.128,7.120
5.128,7.120
5.128,7.120
5.128,7.120
5.138,7.114
5.138,7.114
5.138,7.114
5.138,7.114
5.138,7.114
4.680,7.384
4.680,7.384
4.680,7.384
4.680,7.384
4.680,7.384
4.680,7.384
5.115,7.119
5.115,7.119
5.115,7.119
5.115,7.119
5.115,7.119
5.038,7.125
5.038,7.125
5.038,7.125
5.038,7.125
5.038,7.125
5.038,7.125
5.016,7.130
5.016,7.130
5.016,7.130
5.016,7.130
5.016,7.130
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.982,7.125
4.920,7.153
4.920,7.153
4.920,7.153
4.920,7.153
4.920,7.153
4.920,7.153
4.859,7.182
4.859,7.182
4.859,7.182
4.859,7.182
4.859,7.182
4.869,7.181
4.869,7.181
4.869,7.181
4.869,7.181
4.869,7.181
4.869,7.181
4.850,7.193
4.850,7.193
4.850,7.193
4.850,7.193
4.850,7.193
4.852,7.205
4.852,7.205
4.852,7.205
4.852,7.205
4.852,7.205
4.852,7.205
4.894,7.188
4.894,7.188
4.894,7.188
4.894,7.188
4.894,7.188
4.912,7.175
4.912,7.175
4.912,7.175
4.912,7.175
4.912,7.175
4.912,7.175
4.932,7.164
4.932,7.164
4.932,7.164
4.932,7.164
4.932,7.164
4.941,7.153
4.941,7.153
4.941,7.153
4.941,7.153
4.941,7.153
4.941,7.153
4.697,7.318
4.697,7.318
4.697,7.318
4.697,7.318
4.697,7.318
5.041,7.142
5.041,7.142
5.041,7.142
5.041,7.142
5.041,7.142
5.063,7.131
5.063,7.131
5.063,7.131
5.063,7.131
5.063,7.131
5.063,7.131
5.038,7.130
5.038,7.130
5.038,7.130
5.038,7.130
5.038,7.130
5.003,7.130
5.003,7.130
5.003,7.130
5.003,7.130
5.003,7.130
5.003,7.130
4.980,7.130
4.980,7.130
4.980,7.130
4.980,7.130
4.980,7.130
4.969,7.130
4.969,7.130
4.969,7.130
4.969,7.130
4.969,7.130
4.969,7.130
4.971,7.136
4.971,7.136
4.971,7.136
4.971,7.136
4.971,7.136
4.993,7.130
4.993,7.130
4.993,7.130
4.993,7.130
4.993,7.130
4.993,7.130
4.995,7.126
4.995,7.126
4.995,7.126
4.995,7.126
4.995,7.126
4.983,7.131
4.983,7.131
4.983,7.131
4.983,7.131
4.983,7.131
4.983,7.131
4.972,7.131
4.972,7.131
4.972,7.131
4.972,7.131
4.972,7.131
5.003,7.125
5.003,7.125
5.003,7.125
5.003,7.125
5.003,7.125
5.003,7.125
5.004,7.130
5.004,7.130
5.004,7.130
5.004,7.130
5.004,7.130
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.131
4.995,7.131
4.995,7.131
4.995,7.131
4.995,7.131
4.973,7.137
4.973,7.137
4.973,7.137
4.973,7.137
4.973,7.137
4.973,7.137
4.953,7.143
4.953,7.143
4.953,7.143
4.953,7.143
4.953,7.143
4.942,7.138
4.942,7.138
4.942,7.138
4.942,7.138
4.942,7.138
4.942,7.138
4.941,7.137
4.941,7.137
4.941,7.137
4.941,7.137
4.941,7.137
4.952,7.137
4.952,7.137
4.952,7.137
4.952,7.137
4.952,7.137
4.952,7.137
4.942,7.143
4.942,7.143
4.942,7.143
4.942,7.143
4.942,7.143
4.932,7.159
4.932,7.159
4.932,7.159
4.932,7.159
4.932,7.159
4.932,7.159
4.942,7.158
4.942,7.158
4.942,7.158
4.942,7.158
4.942,7.158
4.963,7.148
4.963,7.148
4.963,7.148
4.963,7.148
4.963,7.148
4.963,7.148
4.951,7.142
4.951,7.142
4.951,7.142
4.951,7.142
4.951,7.142
4.983,7.141
4.983,7.141
4.983,7.141
4.983,7.141
4.983,7.141
4.983,7.141
4.983,7.146
4.983,7.146
4.983,7.146
4.983,7.146
4.983,7.146
4.963,7.153
4.963,7.153
4.963,7.153
4.963,7.153
4.963,7.153
4.963,7.153
4.963,7.142
4.963,7.142
4.963,7.142
4.963,7.142
4.963,7.142
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.975,7.148
4.963,7.142
4.963,7.142
4.963,7.142
4.963,7.142
4.963,7.142
4.963,7.142
4.985,7.142
4.985,7.142
4.985,7.142
4.985,7.142
4.985,7.142
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.985,7.137
4.985,7.137
4.985,7.137
4.985,7.137
4.985,7.137
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.995,7.136
4.983,7.300
4.983,7.300
4.983,7.300
4.983,7.300
4.983,7.300
4.965,7.148
4.965,7.148
4.965,7.148
4.965,7.148
4.965,7.148
4.965,7.148
4.965,7.153
4.965,7.153
4.965,7.153
4.965,7.153
4.965,7.153
4.953,7.153
4.953,7.153
4.953,7.153
4.953,7.153
4.953,7.153
4.953,7.153
4.963,7.158
4.963,7.158
4.963,7.158
4.963,7.158
4.963,7.158
4.952,7.158
4.952,7.158
4.952,7.158
4.952,7.158
4.952,7.158
4.952,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.962,7.147
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.972,7.136
4.971,7.130
4.971,7.130
4.971,7.130
4.971,7.130
4.971,7.130
4.959,7.136
4.959,7.136
4.959,7.136
4.959,7.136
4.959,7.136
4.959,7.136
4.938,7.136
4.938,7.136
4.938,7.136
4.938,7.136
4.938,7.136
4.941,7.148
4.941,7.148
4.941,7.148
4.941,7.148
4.941,7.148
4.941,7.148
4.931,7.153
4.931,7.153
4.931,7.153
4.931,7.153
4.931,7.153
4.942,7.299
4.942,7.299
4.942,7.299
4.942,7.299
4.942,7.299
4.942,7.299
4.942,7.153
4.942,7.153
4.942,7.153
4.942,7.153
4.942,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.952,7.153
4.962,7.142
4.962,7.142
4.962,7.142
4.962,7.142
4.962,7.142
4.936,7.115
4.936,7.115
4.936,7.115
4.936,7.115
4.936,7.115
4.936,7.115
4.901,7.083
4.901,7.083
4.901,7.083
4.901,7.083
4.901,7.083
4.841,7.025
4.841,7.025
4.841,7.025
4.841,7.025
4.841,7.025
4.841,7.025
4.805,6.977
4.805,6.977
4.805,6.977
4.805,6.977
4.805,6.977
4.769,6.955
4.769,6.955
4.769,6.955
4.769,6.955
4.769,6.955
4.769,6.955
4.778,6.933
4.778,6.933
4.778,6.933
4.778,6.933
4.778,6.933
4.777,6.917
4.777,6.917
4.777,6.917
4.777,6.917
4.777,6.917
4.777,6.917
4.766,6.907
4.766,6.907
4.766,6.907
4.766,6.907
4.766,6.907
4.766,6.896
4.766,6.896
4.766,6.896
4.766,6.896
4.766,6.896
4.766,6.896
4.755,6.896
4.755,6.896
4.755,6.896
4.755,6.896
4.755,6.896
4.776,6.901
4.776,6.901
4.776,6.901
4.776,6.901
4.776,6.901
4.776,6.901
4.797,6.906
4.797,6.906
4.797,6.906
4.797,6.906
4.797,6.906
4.797,6.912
4.797,6.912
4.797,6.912
4.797,6.912
4.797,6.912
4.797,6.912
4.830,6.912
4.830,6.912
4.830,6.912
4.830,6.912
4.830,6.912
4.841,6.917
4.841,6.917
4.841,6.917
4.841,6.917
4.841,6.917
4.841,6.917
4.819,6.922
4.819,6.922
4.819,6.922
4.819,6.922
4.819,6.922
4.799,6.933
4.799,6.933
4.799,6.933
4.799,6.933
4.799,6.933
4.799,6.933
4.797,6.928
4.797,6.928
4.797,6.928
4.797,6.928
4.797,6.928
4.799,6.933
4.799,6.933
4.799,6.933
4.799,6.933
4.799,6.933
4.799,6.933
4.811,6.949
4.811,6.949
4.811,6.949
4.811,6.949
4.811,6.949
4.811,6.954
4.811,6.954
4.811,6.954
4.811,6.954
4.811,6.954
4.767,6.939
4.767,6.939
4.767,6.939
4.767,6.939
4.767,6.939
4.767,6.939
4.743,6.891
